"ano","ficha","contaUnicaTesouro","codigoCTB","codigoOrgao","codigoMunicipio","codigoGrupoFonteRecurso","nomeGrupoFonteRecurso","codigoFonteRecurso","nomeFonteRecurso","codigoSubFonteRecurso","nomeSubFonteRecurso","codigoFonteRecursoFormatado","caFixo","nomeCaFixo","caVariavel","nomeVariavel","codigoAplicacaoFormatado","idEntidade","codigoBanco","nomeBanco","codigoAgencia","digitoAgencia","codigoContaBancaria","digitoContaBancaria","nomeContaBancaria","data","natureza","naturezaContaFinanceira","sequencial","numeroReceita","numeroAutPagto","idAutorizacao","numeroTransFin","numAnulacaoReceita","historico","tipoMovimento","valor","idContaFinanceira","saldoInicial","saldoParcial","saldoAplicadoAnterior","saldoAplicadoPeriodo","valorEntradasReceita","valorRentabilidade","valorSaidaPagamento","valorEntradaTransferencia","valorSaidaTransferencia","valorSaidaReceitaDedutora","valorCreditoRegularizar","valorDebitoRegularizar","valorAplicado","valorResgate","valorRentabilidadeAnulado","valorChequeTransito","autorizacaoPagamento","parcelasAutPagamento","rentabilidades.ano","rentabilidades.ficha","rentabilidades.codigoGrupoFonteRecurso","rentabilidades.nomeGrupoFonteRecurso","rentabilidades.codigoFonteRecurso","rentabilidades.nomeFonteRecurso","rentabilidades.codigoSubFonteRecurso","rentabilidades.nomeSubFonteRecurso","rentabilidades.caFixo","rentabilidades.nomeCaFixo","rentabilidades.caVariavel","rentabilidades.nomeVariavel","rentabilidades.codigoAplicacaoFormatado","rentabilidades.idEntidade","rentabilidades.codigoBanco","rentabilidades.nomeBanco","rentabilidades.codigoAgencia","rentabilidades.digitoAgencia","rentabilidades.codigoContaBancaria","rentabilidades.digitoContaBancaria","rentabilidades.nomeContaBancaria","rentabilidades.data","rentabilidades.natureza","rentabilidades.sequencial","rentabilidades.numeroReceita","rentabilidades.numeroAutPagto","rentabilidades.numeroTransFin","rentabilidades.historico","rentabilidades.tipoMovimento","rentabilidades.valor"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","07/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","3","","117","16650","","","NE 18800/2025","SAIDA","10680.05","1407","147474.28","415541.5","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=117, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","07/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","4","","","","14","","Transferência Aut. para compensação de Descontos de parcelas: Aut. Pagto.[117/2026].","SAIDA","897.32","1407","147474.28","414644.18","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","07/01/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","4","107","","","","","CONTAB. AUTOMÁTICA - RECEB. DA GUIA EXTRA-ORÇAMENTÁRIA: 107","ENTRADA","12.13","1407","147474.28","414656.31","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","07/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","5","","118","16651","","","DE 3/2026","SAIDA","897.32","1407","147474.28","413758.99","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=118, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","1859.36","1407","147474.28","411899.63","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","6.08","1407","147474.28","411893.55","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","3.71","1407","147474.28","411889.84","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","61.17","1407","147474.28","411828.67","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","310.71","1407","147474.28","411517.96","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","1268.1","1407","147474.28","410249.86","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","0.81","1407","147474.28","410249.05","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","1","339","","","","","CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","ENTRADA","4512.05","1407","147474.28","414761.1","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","173.2","1407","147474.28","414587.9","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","2.32","1407","147474.28","414585.58","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","468.03","1407","147474.28","414117.55","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","122","16655","","","NE 14598/2025","SAIDA","5595.56","1407","147474.28","408521.99","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=122, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","304.56","1407","147474.28","408217.43","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","","758","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 339","SAIDA","54","1407","147474.28","408163.43","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","2","","126","16659","","","NE 17941/2025","SAIDA","9075.06","1407","147474.28","399088.37","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=126, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","2","14","","","","","CONTAB. AUTOMÁTICA - RECEB. DA GUIA EXTRA-ORÇAMENTÁRIA: 14","ENTRADA","25.93","1407","147474.28","399114.3","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","2","","","","","","ANULACAO CONTAB. AUTOMÁTICA - RECEB. DA GUIA EXTRA-ORÇAMENTÁRIA: 14","SAIDA","25.93","1407","147474.28","399088.37","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","3","752","","","","","CONTAB. AUTOMÁTICA - RECEB. DA GUIA ORÇAMENTÁRIA: 752","ENTRADA","4512.05","1407","147474.28","403600.42","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","3","","127","16660","","","NE 1243/2025","SAIDA","5926.1","1407","147474.28","397674.32","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=127, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","4","","129","16662","","","NE 1244/2025","SAIDA","5926.1","1407","147474.28","391748.22","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=129, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","4","109","","","","","CONTAB. AUTOMÁTICA - RECEB. DA GUIA EXTRA-ORÇAMENTÁRIA: 109","ENTRADA","25.93","1407","147474.28","391774.15","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","5","","","","23","","Transf ref pagto Conselheiros Tutelares Janeiro/2026","SAIDA","15695.65","1407","147474.28","376078.5","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","6","","138","16671","","","NE 18909/2025","SAIDA","2695","1407","147474.28","373383.5","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=138, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","7","","140","16673","","","NE 15128/2025","SAIDA","119214.25","1407","147474.28","254169.25","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=140, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","08/01/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","8","","200","16737","","","DE 05,06,07,08,09/2026","SAIDA","2004.9","1407","147474.28","252164.35","87627.75","","3595443.34","5336.11","2243042.88","36576.66","318469.79","556301.83","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=200, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}","","2026","1210","","","1","Tesouro","","","111","REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS","0","","111.0000","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","30/01/2026 00:00:00","RENTABILIDADE","1","160","","","Rendimentos","ENTRADA","5336.11"
