"ano","ficha","contaUnicaTesouro","codigoCTB","codigoOrgao","codigoMunicipio","codigoGrupoFonteRecurso","nomeGrupoFonteRecurso","codigoFonteRecurso","nomeFonteRecurso","codigoSubFonteRecurso","nomeSubFonteRecurso","codigoFonteRecursoFormatado","caFixo","nomeCaFixo","caVariavel","nomeVariavel","codigoAplicacaoFormatado","idEntidade","codigoBanco","nomeBanco","codigoAgencia","digitoAgencia","codigoContaBancaria","digitoContaBancaria","nomeContaBancaria","data","natureza","naturezaContaFinanceira","sequencial","numeroReceita","numeroAutPagto","idAutorizacao","numeroTransFin","numAnulacaoReceita","historico","tipoMovimento","valor","idContaFinanceira","saldoInicial","saldoParcial","saldoAplicadoAnterior","saldoAplicadoPeriodo","valorEntradasReceita","valorRentabilidade","valorSaidaPagamento","valorEntradaTransferencia","valorSaidaTransferencia","valorSaidaReceitaDedutora","valorCreditoRegularizar","valorDebitoRegularizar","valorAplicado","valorResgate","valorRentabilidadeAnulado","valorChequeTransito","autorizacaoPagamento","parcelasAutPagamento"
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","1140","17910","","","NE 1977/2026","SAIDA","798.26","1407","157537.61","156739.35","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1140, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","2","","1141","17911","","","NE 2596, 2597, 2598, 2600","SAIDA","2300","1407","157537.61","154439.35","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1141, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","2","","","","427","","Transf ref IR Serv Federal de Proc de Dados (NF 853328)","ENTRADA","8.24","1407","157537.61","154447.59","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","510","ASSISTÊNCIA SOCIAL - GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","3","","1142","17912","","","Ticket Soluções HDFGT S/A","SAIDA","2053.04","1407","157537.61","152394.55","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1142, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","3","","","","429","","Transf ref IR Serv Federal de Proc de Dados (NF 852915)","ENTRADA","119.84","1407","157537.61","152514.39","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","4","","1142","17912","","","Ticket Soluções HDFGT S/A","SAIDA","41847.23","1407","157537.61","110667.16","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1142, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","4","","","","435","","Transf ref IR Cirúrgica União Ltda (NF 202529)","ENTRADA","16.59","1407","157537.61","110683.75","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","410","TRÂNSITO - SINALIZAÇÃO","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","5","","1142","17912","","","Ticket Soluções HDFGT S/A","SAIDA","3670.92","1407","157537.61","107012.83","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1142, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","5","","","","437","","Transf ref ISS Gráfica Vargem Grande Ltda (NF 5712)","ENTRADA","86.83","1407","157537.61","107099.66","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","6","","","","439","","Transf ref IR Lumar Com de Prods Farmacêuticos Ltda (NF 281216)","ENTRADA","13.56","1407","157537.61","107113.22","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","6","","1145","17916","","","NE 158/2026","SAIDA","180","1407","157537.61","106933.22","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1145, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","7","","","","441","","Transf ref ISS Citomac Piscina e Lazer Ltda (NF 4765, 1)","ENTRADA","7.73","1407","157537.61","106940.95","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","8","","","","442","","Transf ref IR Pouso Farma Hospitalar Ltda (NF 21374)","ENTRADA","10.34","1407","157537.61","106951.29","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","9","","1150","17924","","","NE 2752/2026","SAIDA","1595.2","1407","157537.61","105356.09","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1150, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","9","","","","443","","Transf ref IR MKM Distribuidora de Medicamentos Ltda (NF 2835)","ENTRADA","10.04","1407","157537.61","105366.13","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","10","","1167","17962","","","NE 646/2026","SAIDA","957.52","1407","157537.61","104408.61","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1167, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","10","","","","444","","Transf ref IR Soma SP Prods Hospitalares Ltda (NF 358170)","ENTRADA","30","1407","157537.61","104438.61","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","11","","","","445","","Transf ref IR Diagcenter - Medic Diagnóstica Ltda (NF 2852)","ENTRADA","772.66","1407","157537.61","105211.27","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","11","","1168","17963","","","NE 979/2026","SAIDA","163.22","1407","157537.61","105048.05","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1168, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","12","","","","446","","Transf ref ISS Diagcenter - Medic Diagnóstica Ltda (NF 2852)","ENTRADA","1931.65","1407","157537.61","106979.7","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","12","","1169","17964","","","NE 2252/2026","SAIDA","326.44","1407","157537.61","106653.26","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1169, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","13","623","","","","","Valor referente a retenção de IRRF do SAE","ENTRADA","185.71","1407","157537.61","106838.97","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","13","","1170","17965","","","NE 2253/2026","SAIDA","6120.66","1407","157537.61","100718.31","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1170, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","14","","1171","17966","","","NE 2739/2026","SAIDA","734.47","1407","157537.61","99983.84","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1171, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","14","624","","","","","Valor referente a retenção de IRRF do SAE","ENTRADA","35.81","1407","157537.61","100019.65","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","15","625","","","","","Valor referente a retenção de IRRF do SAE","ENTRADA","387.2","1407","157537.61","100406.85","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","16","626","","","","","Valor referente a retenção de IRRF do SAE","ENTRADA","29.98","1407","157537.61","100436.83","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","17","627","","","","","Valor referente a retenção de IRRF do SAE","ENTRADA","110.34","1407","157537.61","100547.17","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","02/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","18","945","","","","","LANÇAMENTO DE RECEITA","ENTRADA","455.69","1407","157537.61","101002.86","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","","","462","","Transf ref IR Dental IPO Ltda (NF 7079)","ENTRADA","11.7","1407","157537.61","101014.56","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","1","","1180","17976","","","NE 16030/2025","SAIDA","90","1407","157537.61","100924.56","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1180, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","2","","1183","17979","","","NE 3689/2025","SAIDA","578.55","1407","157537.61","100346.01","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1183, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","2","","","","464","","Transf ref IR UP Dent Importação e Exportação Comercial Ltda (NF 4925)","ENTRADA","26.69","1407","157537.61","100372.7","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","3","946","","","","","LANÇAMENTO DE RECEITA","ENTRADA","4.42","1407","157537.61","100377.12","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","3","","1194","17998","","","NE 108/2026","SAIDA","1490.27","1407","157537.61","98886.85","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1194, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","4","","","","467","","Transferência ref pagto Conselheiros Tutelares - Fevereiro/2026","SAIDA","16221.7","1407","157537.61","82665.15","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","4","980","","","","","LANÇAMENTO DE GUIA DE TRANSFERÊNCIAS GOVERNAMENTAIS","ENTRADA","1372279.21","1407","157537.61","1454944.36","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","5","","1200","18004","","","DE 331/2026","SAIDA","400.98","1407","157537.61","1454543.38","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1200, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","5","981","","","","","LANÇAMENTO DE GUIA DE TRANSFERÊNCIAS GOVERNAMENTAIS","ENTRADA","2810.34","1407","157537.61","1457353.72","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","CREDITO_CONTA_CORRENTE","CONTA_BANCARIA","6","982","","","","","LANÇAMENTO DE GUIA DE TRANSFERÊNCIAS GOVERNAMENTAIS","ENTRADA","4297.89","1407","157537.61","1461651.61","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","6","","1201","18005","","","DE 332/2026","SAIDA","400.98","1407","157537.61","1461250.63","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1201, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","7","","1202","18006","","","DE 333/2026","SAIDA","400.98","1407","157537.61","1460849.65","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1202, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","9","","1204","18008","","","DE 335/2026","SAIDA","400.98","1407","157537.61","1460448.67","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1204, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","19","RECURSOS EXTRAÓRÇAMENTÁRIOS","","","","190","MOVIMENTAÇÕES EXTRAORÇAMENTÁRIAS GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","10","","1208","18012","","","DE 336/2026","SAIDA","400.98","1407","157537.61","1460047.69","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1208, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","11","","1213","18028","","","NE 3054/2025","SAIDA","1061.23","1407","157537.61","1458986.46","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","AutorizacaoPagamento{exercicioContabil=2026, numero=1213, Juridicionado=01 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL}",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","12","","","","473","","Transferência entre contas","SAIDA","500000","1407","157537.61","958986.46","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","13","980","","","","","LANÇAMENTO DE GUIA DE TRANSFERÊNCIAS GOVERNAMENTAIS","SAIDA","274455.84","1407","157537.61","684530.62","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
"2026","1210","","1210","","","","","1","Tesouro","","","","110","GERAL","0","","","1","1","Banco do Brasil S.A.","2763","4","0000030006","3","BCO BRASIL - CONTA MOVIMENTO","03/03/2026 00:00:00","DEBITO_CONTA_CORRENTE","CONTA_BANCARIA","14","981","","","","","LANÇAMENTO DE GUIA DE TRANSFERÊNCIAS GOVERNAMENTAIS","SAIDA","562.07","1407","157537.61","683968.55","96419.89","","2078293.76","0","1388466.06","1574348.41","3388106.52","410923.62","312487.67","842225.48","","","0","0","",""
